Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
,Ecuador,-1.8312,-78.1834,2020-02-12,0.0,0.0,0.0
,Dominican Republic,18.7357,-70.1627,2020-02-12,0.0,0.0,0.0
,Djibouti,11.8251,42.5903,2020-02-12,0.0,0.0,0.0
,Denmark,56.2639,9.5018,2020-02-12,0.0,0.0,0.0
Greenland,Denmark,71.7069,-42.6043,2020-02-12,0.0,0.0,0.0
Faroe Islands,Denmark,61.8926,-6.9118,2020-02-12,0.0,0.0,0.0
,Czechia,49.8175,15.473,2020-02-12,0.0,0.0,0.0
,Cyprus,35.1264,33.4299,2020-02-12,0.0,0.0,0.0
,Cuba,22.0,-80.0,2020-02-12,0.0,0.0,0.0
,Diamond Princess,0.0,0.0,2020-02-12,175.0,0.0,0.0
,Guyana,5.0,-58.75,2020-02-12,0.0,0.0,0.0
,Ethiopia,9.145,40.4897,2020-02-12,0.0,0.0,0.0
,Fiji,-17.7134,178.065,2020-02-12,0.0,0.0,0.0
,Croatia,45.1,15.2,2020-02-12,0.0,0.0,0.0
French Guiana,France,3.9339,-53.1258,2020-02-12,0.0,0.0,0.0
,Finland,64.0,26.0,2020-02-12,1.0,0.0,1.0
,Greece,39.0742,21.8243,2020-02-12,0.0,0.0,0.0
,Ghana,7.9465,-1.0232,2020-02-12,0.0,0.0,0.0
,Germany,51.0,9.0,2020-02-12,16.0,0.0,0.0
,Georgia,42.3154,43.3569,2020-02-12,0.0,0.0,0.0
,Gambia,13.4432,-15.3101,2020-02-12,0.0,0.0,0.0
,Gabon,-0.8037,11.6094,2020-02-12,0.0,0.0,0.0
,France,46.2276,2.2137,2020-02-12,11.0,0.0,2.0
,Guatemala,15.7835,-90.2308,2020-02-12,0.0,0.0,0.0
St Martin,France,18.0708,-63.0501,2020-02-12,0.0,0.0,0.0
Saint Barthelemy,France,17.9,-62.8333,2020-02-12,0.0,0.0,0.0
Reunion,France,-21.1351,55.2471,2020-02-12,0.0,0.0,0.0
New Caledonia,France,-20.9043,165.618,2020-02-12,0.0,0.0,0.0
Mayotte,France,-12.8275,45.1662,2020-02-12,0.0,0.0,0.0
Guadeloupe,France,16.25,-61.5833,2020-02-12,0.0,0.0,0.0
French Polynesia,France,-17.6797,149.4068,2020-02-12,0.0,0.0,0.0
Martinique,France,14.6415,-61.0242,2020-02-12,0.0,0.0,0.0
,Slovakia,48.669,19.699,2020-02-13,0.0,0.0,0.0
,Slovenia,46.1512,14.9955,2020-02-13,0.0,0.0,0.0
,Somalia,5.1521,46.1996,2020-02-13,0.0,0.0,0.0
,South Africa,-30.5595,22.9375,2020-02-13,0.0,0.0,0.0
,Spain,40.0,-4.0,2020-02-13,2.0,0.0,0.0
,Turkey,38.9637,35.2433,2020-02-13,0.0,0.0,0.0
,Sri Lanka,7.0,81.0,2020-02-13,1.0,0.0,1.0
,Sudan,12.8628,30.2176,2020-02-13,0.0,0.0,0.0
,Taiwan*,23.7,121.0,2020-02-13,18.0,0.0,1.0
,Sweden,63.0,16.0,2020-02-13,1.0,0.0,0.0
,Switzerland,46.8182,8.2275,2020-02-13,0.0,0.0,0.0
,Tanzania,-6.369,34.8888,2020-02-13,0.0,0.0,0.0
,Thailand,15.0,101.0,2020-02-13,33.0,0.0,12.0
,Togo,8.6195,0.8248,2020-02-13,0.0,0.0,0.0
,Trinidad and Tobago,10.6918,-61.2225,2020-02-13,0.0,0.0,0.0
,Singapore,1.2833,103.8333,2020-02-13,58.0,0.0,15.0
,Tunisia,34.0,9.0,2020-02-13,0.0,0.0,0.0
,Suriname,3.9193,-56.0278,2020-02-13,0.0,0.0,0.0
,Seychelles,-4.6796,55.492,2020-02-13,0.0,0.0,0.0
,Romania,45.9432,24.9668,2020-02-13,0.0,0.0,0.0
,Senegal,14.4974,-14.4524,2020-02-13,0.0,0.0,0.0
,Uganda,1.0,32.0,2020-02-13,0.0,0.0,0.0
,Panama,8.538,-80.7821,2020-02-13,0.0,0.0,0.0
,Pakistan,30.3753,69.3451,2020-02-13,0.0,0.0,0.0
,Oman,21.0,57.0,2020-02-13,0.0,0.0,0.0
,Norway,60.472,8.4689,2020-02-13,0.0,0.0,0.0
,Papua New Guinea,-6.315,143.9555,2020-02-13,0.0,0.0,0.0
,Paraguay,-23.4425,-58.4438,2020-02-13,0.0,0.0,0.0
,Peru,-9.19,-75.0152,2020-02-13,0.0,0.0,0.0
,Serbia,44.0165,21.0059,2020-02-13,0.0,0.0,0.0
,Philippines,13.0,122.0,2020-02-13,3.0,1.0,1.0
,Portugal,39.3999,-8.2245,2020-02-13,0.0,0.0,0.0
,Qatar,25.3548,51.1839,2020-02-13,0.0,0.0,0.0
,Russia,60.0,90.0,2020-02-13,2.0,0.0,2.0
,Rwanda,-1.9403,29.8739,2020-02-13,0.0,0.0,0.0
,Saint Lucia,13.9094,-60.9789,2020-02-13,0.0,0.0,0.0
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-13,0.0,0.0,0.0
,San Marino,43.9424,12.4578,2020-02-13,0.0,0.0,0.0
,Saudi Arabia,24.0,45.0,2020-02-13,0.0,0.0,0.0
,Poland,51.9194,19.1451,2020-02-13,0.0,0.0,0.0
,Ukraine,48.3794,31.1656,2020-02-13,0.0,0.0,0.0
,Canada,56.1304,-106.3468,2020-02-13,,,1.0
Bermuda,United Kingdom,32.3078,-64.7505,2020-02-13,0.0,0.0,0.0
,Libya,26.3351,17.228331,2020-02-13,0.0,0.0,0.0
,West Bank and Gaza,31.9522,35.2332,2020-02-13,0.0,0.0,0.0
,Guinea-Bissau,11.8037,-15.1804,2020-02-13,0.0,0.0,0.0
,Mali,17.570692,-3.996166000000001,2020-02-13,0.0,0.0,0.0
,Saint Kitts and Nevis,17.357822,-62.782998,2020-02-13,0.0,0.0,0.0
Northwest Territories,Canada,64.8255,-124.8457,2020-02-13,0.0,0.0,
Yukon,Canada,64.2823,-135.0,2020-02-13,0.0,0.0,
,Kosovo,42.602636,20.902977,2020-02-13,0.0,0.0,0.0
,Burma,21.9162,95.956,2020-02-13,0.0,0.0,0.0
